Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating
ORD-2024-1508,2024-06-26,2024-06-27,Small Business,Electronics,3,928.82,,7.0,5,726.6,WH-South,West,Standard Delivery,Delayed,2.0
ORD-2024-1950,2024-05-15,2024-05-18,Corporate,Healthcare Supplies,3,310.21,43.88,6.3,5,554.4,WH-North,East,Standard Delivery,Delivered,5.0
ORD-2024-1091,2024-04-24,2024-04-25,Corporate,Office Supplies,3,95.78,69.24,7.7,5,1116.6,WH-North,West,Standard Delivery,Delivered,3.0
ORD-2024-1897,2024-04-21,2024-04-25,Home Office,Office Supplies,1,36.48,21.83,5.8,5,153.1,WH-South,West,Standard Delivery,Delayed,2.0
ORD-2024-1564,2024-04-14,2024-04-17,Consumer,Electronics,2,484.19,123.8,1.0,1,583.2,WH-Central,East,Same-Day Courier,Delivered,
ORD-2024-1776,2024-04-18,2024-04-20,Consumer,Apparel,2,125.81,126.26,1.0,2,738.6,WH-West,West,Express Air,Delivered,5.0
ORD-2024-1241,2024-05-23,2024-05-25,Small Business,Office Supplies,4,172.81,52.73,7.2,5,723.8,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-1013,2024-05-17,2024-05-19,Consumer,Office Supplies,8,341.0,123.61,1.0,2,435.7,WH-South,East,Express Air,Delivered,4.0
ORD-2024-1315,2024-05-24,2024-05-25,Corporate,Office Supplies,3,107.85,31.33,6.3,5,202.7,WH-North,West,Standard Delivery,Delayed,3.0
ORD-2024-1600,2024-04-04,2024-04-08,Consumer,Electronics,4,1172.69,42.68,4.6,5,410.7,WH-West,North,Standard Delivery,Delivered,5.0
ORD-2024-1387,2024-06-20,2024-06-24,Consumer,Electronics,15,3626.17,200.04,3.1,1,214.5,WH-South,South,Same-Day Courier,Delivered,5.0
ORD-2024-1166,2024-06-01,2024-06-03,Consumer,Electronics,2,491.28,,1.9,5,399.0,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1840,2024-02-12,2024-02-13,Consumer,Apparel,-5,145.15,53.47,5.6,5,756.1,WH-East,Central,Standard Delivery,Delayed,1.0
ORD-2024-1020,2024-06-24,2024-06-27,Corporate,Industrial Machinery,3,4245.16,155.69,4.8,2,989.3,WH-East,West,Express Air,Delivered,4.0
ORD-2024-1646,2024-04-19,2024-04-22,Corporate,Industrial Machinery,1,1310.67,58.75,7.1,5,992.7,WH-South,Central,Standard Delivery,Delivered,4.0
ORD-2024-2154,2024-04-27,2024-04-29,Corporate,Industrial Machinery,10,10402.89,85.27,6.5,5,955.6,WH-Central,North,Standard Delivery,Delayed,3.0
ORD-2024-1831,2024-03-14,2024-03-15,Corporate,Electronics,3,735.66,63.41,6.6,5,987.5,WH-South,West,Standard Delivery,Delayed,3.0
ORD-2024-1562,2024-03-22,2024-03-25,Consumer,Electronics,1,311.51,41.4,6.4,5,667.7,WH-North,East,Standard Delivery,Delayed,2.0
ORD-2024-2242,2024-02-25,2024-02-26,Home Office,Apparel,10,651.83,168.85,3.6,2,563.4,WH-South,West,Express Air,Delivered,4.0
ORD-2024-1686,2024-05-11,2024-05-13,Corporate,Electronics,3,700.06,302.5,5.9,2,2273.5,WH-South,South,Express Air,Delayed,3.0
ORD-2024-1957,2024-04-03,2024-04-05,Consumer,Apparel,1,71.49,42.1,3.8,5,584.5,WH-North,West,Standard Delivery,Delivered,5.0
ORD-2024-1189,2024-04-28,2024-04-29,Consumer,Industrial Machinery,1,1283.64,50.89,7.5,5,908.9,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-1975,2024-03-17,2024-03-20,Consumer,Office Supplies,1,35.84,146.6,3.7,1,629.7,WH-North,West,Same-Day Courier,Delayed,2.0
ORD-2024-1699,2024-02-11,2024-02-12,Corporate,Office Supplies,1,37.56,36.86,4.8,5,530.4,WH-West,South,Standard Delivery,Delivered,4.0
ORD-2024-1510,2024-04-14,2024-04-17,Corporate,Office Supplies,5,194.59,58.56,,5,753.1,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-2082,2024-04-28,2024-05-02,Consumer,Industrial Machinery,1,1064.76,44.14,5.1,5,572.7,WH-East,South,Standard Delivery,Delivered,4.0
ORD-2024-1474,2024-04-30,2024-05-01,Corporate,Industrial Machinery,4,5830.57,44.44,6.4,5,590.8,WH-East,South,Standard Delivery,Delivered,3.0
ORD-2024-1856,2024-03-10,2024-03-12,Consumer,Apparel,4,259.82,52.26,5.4,5,625.8,WH-West,West,Standard Delivery,Delivered,4.0
ORD-2024-1747,2024-06-15,2024-06-19,Corporate,Electronics,2,465.81,194.28,3.4,1,877.4,WH-North,South,Same-Day Courier,Delivered,5.0
ORD-2024-1252,2024-04-01,2024-04-04,Home Office,Electronics,2,452.61,170.44,36.80341915669946,2,1315.9,WH-West,South,Express Air,Delayed,2.0
ORD-2024-1021,2024-01-02,2024-01-04,Consumer,Apparel,1,61.25,49.49,5.4,5,773.0,WH-Central,North,Standard Delivery,Delivered,4.0
ORD-2024-1459,2024-01-19,2024-01-22,Consumer,Industrial Machinery,3,3727.91,131.42,1.0,1,453.1,WH-North,West,Same-Day Courier,Delivered,5.0
ORD-2024-2184,2024-04-15,2024-04-19,Consumer,Healthcare Supplies,25,2587.41,74.6,3.6,5,128.6,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-1276,2024-02-23,2024-02-27,Home Office,Electronics,5,1081.5,86.34,4.6,5,1462.3,WH-South,North,Standard Delivery,Delivered,5.0
ORD-2024-1955,2024-04-11,2024-04-13,Consumer,Healthcare Supplies,8,821.18,111.69,2.9,2,410.9,WH-South,North,Express Air,Delivered,5.0
ORD-2024-2215,2024-03-03,2024-03-04,Consumer,Electronics,1,264.71,85.01,10.9,7,1055.6,WH-North,South,  ground freight  ,Returned,1.0
ORD-2024-1385,2024-03-21,2024-03-24,Home Office,Electronics,4,1156.04,198.41,3.2,2,1453.8,WH-North,Central,Express Air,Delivered,3.0
ORD-2024-1805,2024-04-09,2024-04-13,Corporate,Industrial Machinery,8,11527.78,59.43,6.4,5,506.7,WH-East,South,Standard Delivery,Delayed,1.0
ORD-2024-1343,2024-04-25,2024-04-27,Consumer,Electronics,1,305.23,75.59,6.3,5,1417.5,WH-Central,Central,Standard Delivery,Delivered,5.0
ORD-2024-1769,2024-03-17,2024-03-19,Home Office,Industrial Machinery,1,1069.45,156.96,1.0,1,638.7,WH-North,West,Same-Day Courier,Delivered,4.0
ORD-2024-1130,2024-03-15,2024-03-18,Consumer,Electronics,2,525.48,81.34,1.0,2,293.5,WH-East,East,Express Air,Delivered,4.0
ORD-2024-1871,2024-03-15,2024-03-16,Consumer,Office Supplies,10,383.08,82.29,7.5,5,975.1,WH-West,East,Standard Delivery,Delayed,2.0
ORD-2024-2123,2024-05-27,2024-05-31,Home Office,Office Supplies,3,117.61,163.83,,1,595.8,WH-North,Central,Same-Day Courier,Delivered,5.0
ORD-2024-1087,2024-05-28,2024-05-31,Corporate,Industrial Machinery,1,1104.11,92.89,6.9,5,1928.5,WH-North,West,Standard Delivery,Delayed,1.0
ORD-2024-1330,2024-02-08,2024-02-10,Consumer,Electronics,1,273.99,63.07,5.2,5,1153.1,WH-West,East,Standard Delivery,Delivered,3.0
ORD-2024-2238,2024-03-07,2024-03-09,Small Business,Industrial Machinery,3,4335.03,56.17,7.4,7,413.4,WH-West,West,Ground Freight,Delivered,5.0
ORD-2024-1466,2024-02-15,2024-02-19,Consumer,Electronics,4,1182.23,56.25,8.1,7,451.2,WH-North,West,Ground Freight,Delayed,1.0
ORD-2024-1121,2024-03-17,2024-03-21,Home Office,Electronics,1,270.19,265.5,4.3,1,1482.4,WH-North,Central,Same-Day Courier,Delayed,2.0
ORD-2024-2044,2024-04-07,2024-04-09,Home Office,Electronics,3,717.1,193.08,4.3,2,1407.3,WH-South,Central,Express Air,Delivered,3.0
ORD-2024-2095,2024-01-23,2024-01-25,Consumer,Industrial Machinery,3,4413.94,105.34,1.0,2,,WH-South,East,Express Air,Delivered,5.0
ORD-2024-2130,2024-03-24,2024-03-27,Corporate,Apparel,1,63.18,36.68,5.0,5,507.2,WH-North,West,Standard Delivery,Delivered,3.0
ORD-2024-1860,2024-04-21,2024-04-24,Home Office,Electronics,2,455.15,68.64,6.5,5,1288.6,WH-South,West,Standard Delivery,Delivered,3.0
ORD-2024-2126,2024-05-19,2024-05-23,Consumer,Office Supplies,1,30.31,91.36,4.0,2,564.9,WH-East,North,Express Air,Delivered,4.0
